date,aex,ftse100,aus,asx200,atxvienna,cac40,dax,kospi,snp500,snptsx,sse,smiswiss,klse,jkse,stoxx50,bel20,ipc,ibovespa,sti,merval,telaviv100,twitaiwan
17-05-2007,531.530029,6380.899902,6363.399902,6313.5,4513.47998,6057.490234,7976.790039,1871.680054,1525.400024,13658,2840.18,9138.900391,1304.900024,2671.9021,4445.59,4652.660156,32201.63086,51848,3569.429932,2061.01001,995.280029,9105.280273
18-05-2007,536.690002,6401.5,6419.600098,6333.5,4579.609863,6071.470215,7919.830078,1838.609985,1530.439941,13712,2896.59,9209.400391,1290.699951,2654.208008,4441.31,4697.859863,32177.83008,52998,3554.850098,2078.929932,995.280029,9257.469727
21-05-2007,538.380005,6434.700195,6399.899902,6392.899902,4583.870117,6056.390137,7730.049805,1902.650024,1531.849976,13574.7002,2928.01,9192.599609,1286.329956,2691.871094,4411.32,4707.5,32411.83984,53078,3551.679932,2041.040039,996.47998,9413.650391
22-05-2007,540.570007,6286.100098,6367.399902,6370.799805,4674.359863,6042.149902,7618.609863,1908.969971,1510.119995,13664.7002,2937.91,9240.299805,1285.939941,2705.820068,4425.03,4690.779785,32088.25,51645,3561.959961,2018.160034,974.809998,9411.950195
23-05-2007,541.609985,6171.5,6338.200195,6337.100098,4580.490234,6104,7590.5,1919.26001,1518.76001,13629,2954.91,9294.5,1284.02002,2668.704102,4391.87,4676.430176,31743.01953,52735,3626.719971,2018.810059,970.719971,9488.5
24-05-2007,535.98999,6116,6258.399902,6311.100098,4567.910156,6168.149902,7706.100098,1945.280029,1547.699951,13590.29981,2964.79,9219.400391,1289.5,2646.812988,4423.07,4587.919922,31916.26953,52858,3620.320068,2008.73999,961.72998,9623.25
25-05-2007,535.47998,6116.200195,6267.700195,6231.700195,4487.089844,6125.810059,7678.259766,1946.47998,1552.5,13672.90039,2906.33,9264,1278.339966,2624.862061,4413.72,4511.390137,32261.09961,54637,3594.939941,2040.25,961.72998,9700.070312
28-05-2007,537.559998,6058.700195,6210.100098,6240.100098,4427.149902,6078.540039,7680.759766,1962.670044,1549.52002,13597.5,2951.7,9296.400391,1277.329956,2563.621094,4441.03,4507.899902,32386.50977,54833,3624.560059,2048.909912,946.570007,9627.389648
29-05-2007,537.190002,6138.5,6288.399902,6180.700195,4499.52002,5977.870117,7849.160156,2014.089966,1549.369995,13632,2930.48,9248.400391,1297.160034,2569.513916,4422.62,4565.77002,32265.92969,55250,3654.610107,2031.25,958.72998,9617.259766
30-05-2007,535.01001,6156.5,6317.100098,6261.200195,4472.77002,5890.490234,8030.640137,2003.599976,1546.170044,13416.7002,3014.44,9214.400391,1308.670044,2584.346924,4428.56,4549.009766,31979.14063,54408,3653.22998,2090.26001,958.76001,9717.169922
31-05-2007,540.390015,6227.700195,6365.299805,6293.799805,4512.379883,5883.290039,8036.120117,1996.030029,1553.079956,13406.29981,3032.2,9248.5,1305.939941,2648.043945,4480.81,4571.669922,31886.74023,54569,3651.050049,2116.48999,971.919983,9639.830078
01-06-2007,543.929993,6245.200195,6393.399902,6343.399902,4474.390137,5940.089844,8033.52002,2012.819946,1534.099976,13578.7002,3057.38,9261.700195,1317.23999,2627.954102,4465.54,4640.149902,32150.65039,52653,3583.969971,2100.459961,971.919983,9697.669922
04-06-2007,545.690002,6233.299805,6421,6372,4400.549805,5898.160156,8090.490234,2014.130005,1541.569946,13687,3071.23,9299.799805,1316.430054,2671.89502,4469.88,4681.669922,31922.61914,53921,3604.620117,2121.709961,982.72998,9496.469727
05-06-2007,544.75,6161.200195,6411.899902,6396.899902,4457.049805,5934.27002,7964.709961,2041.119995,1511.040039,13769.90039,3074.29,9219.299805,1320.890015,2699.816895,4499.69,4676.259766,32168.42969,53883,3651.379883,2145.22998,978.340027,9518.450195
06-06-2007,537.51001,6000.700195,6409.299805,6387,4622,6047.22998,7949.629883,2058.850098,1518.089966,13865.5,3122.81,9074.099609,1335.660034,2688.332031,4452.7,4653.330078,31462.15039,54908,3635.350098,2145.840088,960.559998,9592.469727
07-06-2007,535.049988,6133.200195,6358.600098,6382.600098,4592.540039,6105.279785,7930.609863,2026.439941,1482.660034,13915.40039,3138.83,9189.299805,1336.300049,2726.925049,4463.52,4676.899902,31103.5293,54671,3665.129883,2177.23999,956.530029,9562.160156
08-06-2007,534.690002,6130.600098,6337.299805,6329.799805,4582.450195,6087.149902,7860.52002,2035.390015,1458.949951,13895.2002,3173.02,9105.5,1347.050049,2752.943115,4475.46,4646.72998,29996.59961,54341,3633.540039,2192.449951,956.530029,9637.070312
11-06-2007,537.799988,6189.399902,6216.600098,6308.600098,4595.589844,6071.669922,7801.22998,2005.76001,1473.910034,13853.09961,3197.54,9117.5,1368.719971,2768.058105,4474.81,4641.549805,30235.16992,56666,3579.72998,2187.969971,955,9611.719727
12-06-2007,534.109985,6220.299805,6297.399902,6184.200195,4537.049805,6093.290039,7921.359863,1983.939941,1455.27002,14003.79981,3183.98,9047.700195,1366.959961,2795.398926,4468.72,4642.419922,30900.67969,57264,3492.699951,2231.429932,955.640015,9360.629883
13-06-2007,536.400024,6256.799805,6310.600098,6265.600098,4532.22998,6029.790039,8007.319824,2005.089966,1465.810059,13903.29981,3252.59,8922.700195,1369.839966,2778.947021,4512.65,4599.5,30659.66016,56906,3526.290039,2260.449951,962.359985,9502.389648
14-06-2007,545.340027,6318,6298.600098,6274.899902,4545.890137,6023.25,7958.240234,1970.099976,1472.199951,13934.59961,3291.3,8706.400391,1372.390015,2790.264893,4556.97,4572.910156,30048.36914,57799,3547.659912,2254.389893,973.130005,9442.620117
15-06-2007,551.909973,6339.399902,6333.799805,6263.299805,4527.299805,6002.850098,8050.680176,1903.810059,1433.060059,14025,3291.54,8705.599609,1364.140015,2810.961914,4537.81,4610.200195,30394.81055,58719,3431.709961,2254.320068,973.130005,9568.259766
18-06-2007,551.27002,6291.899902,6332.600098,6299,4563.419922,5953.359863,8075.259766,1947.97998,1467.670044,14100.7002,3319.14,8705.099609,1369.390015,2795.839111,4513.19,4639.399902,29671.76953,58858,3435.459961,2277.75,983.789978,9631.509766
19-06-2007,550.359985,6292.600098,6392.200195,6298.600098,4637.910156,5941.669922,7987.129883,1933.359985,1476.709961,14105.29981,3323.58,8885,1376.930054,2755.729004,4437.29,4591.709961,29721.63086,59715,3436.040039,2286.709961,990.059998,9809.879883
20-06-2007,552.140015,6267.200195,6383,6362.299805,4687.089844,6006.310059,8048.319824,1976.75,1497.48999,14105.29981,3398.95,8775.700195,1383.609985,2740.061035,4381.45,4635.299805,30239.91992,61052,3308.98999,2291.840088,981.400024,9757.929688
21-06-2007,550.539978,6324.200195,6429.5,6351.100098,4753.290039,6054.930176,8077.390137,2028.060059,1453.089966,14112.2002,3444.29,8671.400391,1375.25,2664.917969,4376.42,4657.939941,30661.86914,60465,3302.01001,2277.399902,994.5,9711.370117
22-06-2007,548.75,6308,6397.799805,6400.600098,4843.890137,6026.950195,7964.759766,2062.919922,1453.640015,14142.5,3495.22,8639.900391,1372.380005,2646.228027,4415.5,4640.240234,29883.96094,62340,3413.169922,2246.850098,994.5,9598.230469
25-06-2007,548.219971,6315.5,6363.200195,6361.5,4785.47998,6069.839844,7898.540039,2052.370117,1452.920044,13946.29981,3531.03,8747,1374.390015,2657.977051,4383.02,4655.560059,29420.4707,62017,3359.179932,2262.110107,994.5,9273.089844
26-06-2007,543.26001,6366.100098,6400.100098,6325.100098,4786.029785,6098.080078,8053.430176,2064.850098,1426.540039,14024.09961,3518.27,8964.200195,1376.319946,2657.977051,4401.68,4656.529785,29607.19922,60099,3380.610107,2262.110107,994.5,9308.599609
27-06-2007,539.619995,6364.700195,6425.399902,6363.399902,4795.890137,6059.529785,8092.77002,2063.139893,1406.699951,14073.7002,3596.44,8805.299805,1370.170044,2657.977051,4485.04,4616.600098,28895.73047,60407,3386.590088,2235.110107,1023.380005,9292.799805
28-06-2007,546.02002,6397.299805,6418.399902,6389.399902,4832.620117,6102.689941,8105.689941,2019.339966,1411.27002,13962.7002,3611.87,8565.5,1350.810059,2714.548096,4530.22,4590.22998,28140.73047,62319,3273.25,2240.209961,1023.390015,9300.219727
29-06-2007,548.210022,6397.299805,6418.200195,6380.799805,4858.109863,6104.660156,8038.209961,2015.76001,1445.939941,14081.7002,3612.4,8687.5,1357.329956,2739.704102,4527.22,4636.569824,27793.16016,62661,3152.159912,2270.409912,1023.390015,8937.580078
02-07-2007,549.840027,6397.299805,6367.200195,6381.600098,4811.850098,6019.220215,7893.609863,2054.23999,1445.550049,14056.79981,3449.02,8549.299805,1359.829956,2745.825928,4488.66,4645.080078,28510.66016,63549,3130.709961,2236.870117,1023.390015,8970.919922
03-07-2007,553.039978,6417.799805,6419,6329.100098,4781.640137,6001.089844,7991.209961,2043.189941,1447.119995,14119.40039,3584.2,8661.599609,1378.27002,2731.50708,4479.36,4637.180176,28453.55078,63197,3322.379883,2234.659912,1027.910034,8670.610352
04-07-2007,554.25,6413.299805,6456.700195,6384.200195,4844.359863,6103.049805,7874.850098,1979.560059,1464.069946,14146.7002,3710.89,8422.299805,1398.349976,2715.064941,4471.13,4594.5,28568.42969,62456,3228.659912,2251.929932,1030.650024,8727.209961
05-07-2007,550.799988,6416.399902,6427.799805,6421.799805,4789.080078,6117.959961,7944.209961,1990.469971,1462.5,14141.7002,3720.53,8543,1411.619995,2765.189941,4433.04,4568.990234,29269.33984,62969,3321.5,2256.610107,1024.939941,8942.929688
06-07-2007,555,6462.399902,6455.5,6390.399902,4796.47998,6125.600098,7806.790039,1923.420044,1479.369995,13941.59961,3743.96,8594.299805,1412.790039,2776.409912,4412.12,4607.470215,29459.82031,61718,3370.909912,2282.570068,1024.939941,8905.410156
09-07-2007,557.429993,6516.200195,6378,6422.299805,4708.02002,6099.209961,7692.549805,1932.890015,1466.790039,13703.90039,3783.06,8603.200195,1413.650024,2785.625,4457.99,4579.359863,30041.53906,63194,3369.449951,2327.149902,1046.959961,8764.820312
10-07-2007,554.950012,6497.799805,6301.399902,6340.5,4774.669922,5995.970215,7508.959961,1972.579956,1432.359985,13798.5,3759.87,8714.599609,1409.160034,2830.262939,4489.77,4610.109863,30275.83984,63261,3388.439941,2337.110107,1044.839966,8680.709961
11-07-2007,553.559998,6449.399902,6127.299805,6258.5,4742.259766,6065.5,7451.680176,1947.73999,1463.76001,13832.79981,3841.27,8738.5,1397.47998,2810.37207,4470.26,4542.169922,29326.75977,60894,3343,2339.090088,1043.310059,8680.860352
12-07-2007,560.140015,6440.600098,6146.5,6082.899902,4786.049805,5957.160156,7456.310059,1926.199951,1457.640015,13724.29981,3950.01,8775.900391,1384.72998,2730.031006,4513.01,4484.580078,29710.7793,61215,3334.659912,2351.439941,1044.430054,8484.110352
13-07-2007,560.929993,6486.799805,6187.5,6108.799805,4867.779785,6009.160156,7584.140137,1893.469971,1473.98999,13859.5,4013.08,8846.200195,1389.109985,2592.311035,4524.24,4369.970215,29744.07031,62697,3321.149902,2321.570068,1044.430054,8499.370117
16-07-2007,561.900024,6479.700195,5989.399902,6144.200195,4835.02002,5907.470215,7473.930176,1872.23999,1489.420044,14002,4049.7,8714.700195,1413.849976,2649.279053,4491.87,4341.990234,30347.85938,62625,3392.909912,2336.699951,1044.430054,8342.200195
17-07-2007,560.789978,6429.5,6050.299805,5941.200195,4871.709961,5837.109863,7534.129883,1806.98999,1472.290039,14137.40039,4021.68,8727.799805,1402.25,2611.13208,4524.45,4336.029785,30797.59961,62341,3386.219971,2297.810059,1044.430054,8528.330078
18-07-2007,555.630005,6462,6055.899902,6011.799805,4763.759766,5675.049805,7435.669922,1799.02002,1478.550049,14176.40039,4046.39,8776.700195,1382.349976,2485.878906,4528.76,4384.470215,30932.71094,64276,3376.060059,2298.820068,1063.040039,8375.759766
19-07-2007,560.25,6469.399902,5949.5,6021,4691.580078,5643.959961,7444.450195,1772.880005,1453.550049,14119.5,3899.18,8881.5,1383.430054,2294.523926,4474.15,4311.799805,30809.55078,65044,3445.080078,2263.02002,1074.119995,8276.259766
20-07-2007,555.02002,6418.700195,6013.600098,5920.200195,4703.100098,5646.359863,7513.660156,1855.329956,1451.699951,13978.2002,3986.04,8877.799805,1384.579956,2476.278076,4447.52,4326.279785,30816.94922,64383,3466.060059,2314.22998,1074.119995,8447.030273
23-07-2007,558.950012,6449.200195,6124.700195,5985,4644.399902,5751.080078,7605.939941,1859.790039,1471.48999,14095.7002,4048.29,8966.299805,1390,2516.700928,4517.7,4281.140137,30252.76953,65318,3488.969971,2273.26001,1066.560059,8586.400391
24-07-2007,551.590027,6419.600098,6187.700195,6100.799805,4659.509766,5654.299805,7453.589844,1834.689941,1471.560059,13986,4030.26,8843.099609,1386.640015,2620.49292,4542.57,4234.990234,29893.17969,64050,3441.870117,2305.22998,1078.910034,8583.839844
25-07-2007,546.880005,6484.5,5965.200195,6165.600098,4587.419922,5682.069824,7343.259766,1877.560059,1483.949951,13841.90039,4072.23,8830.099609,1379.910034,2582.049072,4557.57,4281.009766,30191.14063,62960,3494.570068,2309.429932,1084.569946,8651.280273
26-07-2007,533.039978,6537.799805,6027.5,5936,4569.879883,5597.890137,7474.330078,1906,1484.25,13663.90039,4110.38,8676.099609,1371.699951,2607.843018,4538.31,4320.870117,30076.33008,64503,3506.090088,2268.070068,1082.290039,8676.950195
27-07-2007,526.690002,6603.700195,5982.5,6011.600098,4534.950195,5532.990234,7425.069824,1902.430054,1476.650024,13741.90039,4173.71,8612.5,1359.849976,2610.358887,4472.22,4214.919922,30302.23047,63501,3504.399902,2281.159912,1082.290039,8694.410156
30-07-2007,525.76001,6603.700195,5801.5,5964.799805,4500.350098,5620.399902,7445.899902,1917.829956,1519.780029,13715.7002,4151.13,8717.200195,1344.160034,2627.250977,4522.63,4096.200195,30096.0293,63562,3536.399902,2243.530029,1094.140015,8722.379883
31-07-2007,533.98999,6550.399902,5712.200195,5788,4433.540039,5749.290039,7270.069824,1938.199951,1529.030029,13906.59961,4179.78,8784,1353.550049,2646.821045,4445.23,4185.189941,29794.49023,64321,3476.310059,2245.889893,1081.449951,8598.030273
01-08-2007,524.450012,6549.600098,5670.299805,5711.5,4411.140137,5624.779785,7378.290039,1953.170044,1518.75,13906.59961,4272.11,8878,1364.369995,2701.628906,4482.75,4126.609863,30603.41992,61527,3477.75,2216.149902,1087.420044,8638.330078
02-08-2007,527.76001,6524.100098,5926.5,5671,4267.319824,5448.629883,7407.529785,1934.319946,1525.75,14064.7002,4334.92,8772.599609,1364.98999,2704.24707,4412.06,4114.890137,30512.64063,62927,3594.360107,2210.540039,1099.579956,8490.839844
03-08-2007,521.52002,6565.700195,5978.600098,5932.600098,4322.279785,5569.279785,7424.75,1906.420044,1517.72998,14060.40039,4053.09,8685.799805,1366.579956,2639.086914,4360.9,3989.060059,30485.75,64631,3552.459961,2212.040039,1099.579956,8187.950195
06-08-2007,516.039978,6555.5,5997.399902,5989.399902,4171.899902,5478.660156,7500.47998,1925.069946,1517.209961,14079.40039,4109.65,8775.900391,1374.319946,2589.38208,4252.92,4070.47998,30583.07031,64609,3542.219971,2190.820068,1110.26001,8118.080078
07-08-2007,521.429993,6568.700195,6149.700195,6005,4178.830078,5442.720215,7511.959961,1927.449951,1525.420044,14118.7002,4000.74,9006.799805,1396.97998,2592.070068,4244.58,4117.02002,30543.44922,62336,3639.02002,2169.780029,1111.380005,7830.850098
08-08-2007,530.97998,6559.5,6087.200195,6159.700195,4241.790039,5265.470215,7507.27002,1915.900024,1531.380005,14177.5,3670.4,8896.700195,1419.339966,2610.781006,4239.18,4116.97998,30294.76953,60582,3624.820068,2230.830078,1111.97998,7807.390137
09-08-2007,517.849976,6579.299805,6184.899902,6088.5,4276.97998,5363.629883,7485.990234,1895.050049,1526.75,14131.90039,3767.1,8897.299805,1415.810059,2675.64502,4315.69,4171.02002,30303.17969,60653,3650.090088,2236.389893,1101.310059,8014.310059
10-08-2007,502.040009,6640.899902,6177.299805,6185.200195,4208.490234,5399.379883,7430.240234,1839.819946,1547.040039,14166.09961,3776.32,8906.099609,1427.77002,2688.190918,4237.05,4184.939941,30528,60971,3714.77002,2207.159912,1101.310059,7857.080078
13-08-2007,513.25,6636.799805,6101.399902,6176.299805,4373.529785,5418.779785,7439.180176,1861.469971,1546.630005,14356,3890.8,8829.200195,1440.390015,2684.701904,4288.66,4225.779785,30296.18945,59069,3706.22998,2192.070068,1087.109985,7941.439941
14-08-2007,508.429993,6606.600098,6138,6100.299805,4403.97998,5518.169922,7519.939941,1844.369995,1539.589966,14496.5,3913.14,8859.700195,1434.040039,2711.87207,4229.19,4233.859863,30855.67969,59432,3755.219971,2186.939941,1087.109985,8135.47998
15-08-2007,506.040009,6616.399902,6248.299805,6135,4471.830078,5523.330078,7638.169922,1878.319946,1542.839966,14338.29981,3995.68,8886,1425.130005,2689.256104,4202.77,4186.149902,31451.78906,61715,3793.830078,2211.850098,1087.109985,8167.069824
16-08-2007,487.059998,6565.5,6272.5,6247.200195,4464.930176,5569.379883,7648.580078,1919.469971,1557.589966,14382,4072.14,8933.5,1434.160034,2734.209961,4276.8,4213.060059,31178.83984,62156,3754.620117,2241.939941,1093.439941,8156.390137
17-08-2007,499,6570.600098,6297.100098,6267.299805,4369.649902,5590.540039,7721.77002,1906.719971,1552.579956,14583.7002,4176.48,9022.5,1423.719971,2741.180908,4364.22,4304.959961,31078.33008,63006,3783.810059,2238.860107,1093.439941,8313.719727
20-08-2007,504.570007,6570.600098,6274.299805,6293.299805,4448.990234,5474.169922,7588.029785,1908.619995,1565.150024,14625.79981,4115.21,9074,1410.560059,2751.862061,4275.18,4350.830078,31540.93945,63200,3822.620117,2244.969971,1112.969971,8396.950195
21-08-2007,505.609985,6606.5,6265.299805,6262.700195,4479.02002,5520.02002,7621.720215,1897.130005,1562.469971,14582.90039,4132.87,9088.700195,1403.410034,2738.87207,4255.79,4358.549805,31825.50977,63482,3820.310059,2230.429932,1118.670044,8506.280273
22-08-2007,514.299988,6602.100098,6296.5,6251,4515.390137,5592.529785,7436.629883,1853.449951,1554.410034,14468.29981,4253.35,9053.400391,1391.609985,2740.137939,4195.6,4376.220215,31801.68945,64928,3865.75,2226.120117,1107.959961,8323.049805
23-08-2007,514.75,6621.5,6209.600098,6278.399902,4517.839844,5662.700195,7375.439941,1852.72998,1561.800049,14068.2002,4269.52,9075.299805,1385.449951,2756.313965,4183.06,4321.160156,32129.40039,65791,3814.449951,2196.47998,1117.02002,8184.200195
24-08-2007,518.099976,6676.700195,6248.600098,6191.200195,4499.680176,5651.27002,7457.899902,1863.900024,1548.709961,14105.29981,4181.32,9097,1387.209961,2721.944092,4062.33,4330.450195,31980.94922,65639,3875.77002,2184.48999,1117.02002,8221.099609
27-08-2007,518.119995,6664.100098,6236,6235.5,4497.75,5672.720215,7472.990234,1831.140015,1538.530029,13844.59961,4230.82,9137.799805,1403.560059,2652.312012,4157.2,4227.470215,32473.4707,65446,3857.25,2127.209961,1123.219971,7883.370117
28-08-2007,508.01001,6632.799805,6244.600098,6220.299805,4392.950195,5551.549805,7535.970215,1826.22998,1541.23999,13748.5,4091.45,9182.299805,1423.23999,2634.751953,4173.29,4190.77002,32335.85938,64512,3862.02002,2125.669922,1129.300049,7962.910156
29-08-2007,510.790009,6522.700195,6315.700195,6230.600098,4448.279785,5576.620117,7497.740234,1844.469971,1540.079956,13864.7002,3941.08,9218.299805,1424.02002,2639.6521,4175.07,4250.700195,32230.82031,64742,3810.719971,2130.120117,1117.949951,8085.060059
30-08-2007,517.669983,6505.100098,6283.700195,6306.799805,4364.589844,5430.100098,7479.850098,1824.780029,1500.630005,13868.59961,3973.37,9197.5,1437.819946,2656.456055,4226.52,4255.669922,32721.82031,62861,3839.72998,2140.310059,1105.650024,8057.27002
31-08-2007,522.72998,6505.100098,6208,6271.399902,4430.75,5386.430176,7575.209961,1782.27002,1506.329956,13654.7002,4078.6,9179.5,1447.040039,2656.456055,4225.89,4284.120117,32836.12109,62445,3809.689941,2145.25,1105.650024,8029.310059
03-09-2007,525.359985,6567.5,6362,6192.5,4413.509766,5478.939941,7750.839844,1765.880005,1519.589966,13813.59961,3914.2,9062.700195,1445.030029,2527.866943,4238.63,4259.540039,31823.40039,59828,3747.97998,2179.899902,1104.52002,8173.410156
04-09-2007,531,6520.5,6400.899902,6356.100098,4423.899902,5508.009766,7735.089844,1746.949951,1515.880005,13565.2002,3820.7,9071.799805,1435.680054,2523.533936,4240.95,4209.450195,31969.48047,61096,3642.639893,2168.22998,1088.150024,8428.839844
05-09-2007,523.02002,6559.600098,6371.200195,6393.700195,4477.109863,5565.970215,7794.430176,1704.969971,1514.400024,13565.2002,3836.29,9027.5,1435.380005,2556.241943,4170.68,4278.930176,32229.43945,61722,3695.300049,2151.72998,1087.5,8179.540039
06-09-2007,527.210022,6649.899902,6461.100098,6357.899902,4522.640137,5538.919922,7787.919922,1723.550049,1535.280029,13560.59961,3899.72,8937.200195,1466.670044,2440.592041,4193.58,4384.700195,32048.17969,61716,3649.120117,2151.73999,1098.829956,8101.629883
07-09-2007,517.429993,6732.399902,6490.899902,6451.5,4512.97998,5439.370117,7769.439941,1734.719971,1540.97998,13758.2002,3816.17,8845.400391,1470.77002,2383.419922,4246.12,4354.649902,31886.09961,63098,3707.139893,2150.570068,1098.829956,8184.649902
10-09-2007,512.900024,6703.5,6491.399902,6483,4509.240234,5549.350098,7804.149902,1683.560059,1531.02002,13478,3615.87,8903.200195,1489.73999,2312.321045,4294.56,4357.189941,32136.75977,64288,3771.550049,2128.939941,1115.97998,8110.200195
11-09-2007,521.530029,6650.200195,6548,6481.399902,4466.470215,5730.819824,7853.790039,1609.02002,1549.380005,13466.29981,3781.35,8851,1491.660034,2339.794922,4295.99,4309.939941,32100.75977,63774,3819.780029,2103.719971,1113.959961,7581.959961
12-09-2007,523.380005,6649.299805,6580.899902,6538.100098,4358.850098,5688.759766,7861.509766,1628.420044,1508.439941,13427.5,3883.22,8917.5,1516.219971,2323.565918,4324.35,4241.740234,31783.61914,63886,3798.449951,2140.949951,1115.930054,7408.399902
13-09-2007,530.960022,6596,6579.799805,6567.799805,4332.350098,5700.649902,7922.419922,1663,1509.650024,13242.59961,3853.02,8962.900391,1507.040039,2339.293945,4235.41,4286.919922,31458.66992,62815,3805.699951,2089.580078,1110.949951,7517.049805
14-09-2007,528.359985,6567.399902,6667.600098,6563.700195,4373.859863,5692.490234,7946.790039,1692.410034,1502.170044,13048.79981,3865.72,9007.299805,1505.709961,2419.615967,4256.12,4326.359863,30806.30078,62892,3803.560059,2084.550049,1110.949951,7739.589844
17-09-2007,522.98999,6588.399902,6665.399902,6659.899902,4282.359863,5641.589844,7955.299805,1627.189941,1520.27002,12848.7002,3915.99,8939.200195,1453.660034,2440.639893,4162.42,4325.290039,30157.68945,61037,3715.320068,2082.929932,1111.060059,7485.790039
18-09-2007,531,6559.299805,6579.899902,6660,4162.180176,5690.77002,7944.990234,1637.910034,1475.619995,13049.59961,3914.4,9019.599609,1460.709961,2451.350098,4136.44,4338.899902,30430.5,60772,3670.179932,2132.379883,1110.609985,7576.419922
19-09-2007,543.539978,6527.600098,6617.299805,6566.899902,4118.580078,5733.370117,8002.180176,1589.060059,1474.77002,13110.29981,3821.92,8891.5,1439.48999,2477.585938,4197.35,4363.819824,29582.21094,62081,3683.100098,2069.310059,1100.109985,7543.5
20-09-2007,542.450012,6571.299805,6667.200195,6605.399902,4142.950195,5715.689941,7974.370117,1624.680054,1453.699951,13238.7002,3896.19,8770.400391,1408.599976,2447.299072,4210.69,4379.700195,29289.7207,62674,3673.01001,2065.77002,1102.189941,7521.129883
21-09-2007,544.650024,6607.899902,6687.700195,6654.299805,4012.399902,5773.259766,7980.439941,1634.530029,1439.180054,13463.09961,3930.06,8707.799805,1354.47998,2393.249023,4249.01,4434.910156,29158.85938,63515,3599.669922,2011.209961,1102.189941,7673.990234
24-09-2007,541.630005,6590.600098,6744.600098,6677.799805,3907.840088,5799.27002,7986.569824,1690.130005,1481.050049,13451.09961,3912.94,8770.299805,1383.349976,2342.188965,4221.34,4460.290039,28185.90039,61942,3511.120117,2002.459961,1112.140015,7553.299805
25-09-2007,534.98999,6639.799805,6779.600098,6738.299805,3887.169922,5806.180176,8033.689941,1696.569946,1470.579956,13520.29981,4058.85,8703.200195,1405.400024,2237.970947,4184.6,4454.169922,29484.7793,62188,3475.469971,1876.869995,1127.829956,7550.549805
26-09-2007,539.369995,6673.100098,6760.100098,6771.899902,3898.280029,5804.390137,8041.259766,1640.670044,1451.150024,13487.40039,4213.36,8605.200195,1380.540039,2277.084961,4264.42,4499.069824,29655.67969,59907,3524.909912,1943.560059,1135.189941,7865.279785
27-09-2007,542.23999,6635.200195,6751.600098,6748.899902,3712.610107,5843.240234,7969.470215,1643.290039,1458.73999,13264.90039,4210.33,8417.200195,1388.5,2286.797119,4389.33,4510.600098,29170.90039,58777,3477.590088,1891.25,1134.180054,7876.370117
28-09-2007,540.97998,6690.100098,6711.299805,6739,3768.280029,5829.399902,7962.640137,1631.780029,1433.27002,13490.09961,4323.97,8442,1384.079956,2249.77002,4366.16,4534.910156,29631.57031,57037,3440.959961,1966.459961,1134.180054,7890.899902
01-10-2007,545.570007,6712.700195,6696.100098,6692,3685.219971,5861.930176,7985.410156,1697.449951,1439.699951,13444.59961,4346.46,8500.599609,1393.25,2180.089111,4370.35,4532.060059,29050.51953,57506,3411.719971,1982.72998,1140.73999,8024.410156
02-10-2007,542.929993,6630.899902,6781,6680.100098,3888.080078,5838.490234,7921.399902,1694.77002,1416.77002,13660.5,4345.36,8631,1393.25,2235.934082,4328.9,4501.97998,28446.44922,53709,3438.27002,2003.829956,1132.27002,7894.470215
03-10-2007,540.530029,6615.100098,6723.299805,6767.700195,3901.5,5862.830078,7884.120117,1696.23999,1440.699951,13755.2002,4440.77,8593.700195,1419.660034,2303.928955,4364.4,4476.560059,28520.16016,56097,3347.199951,2003.859985,1132.439941,8085.930176
04-10-2007,541.75,6697.700195,6592.100098,6706.299805,3781.939941,5843.950195,7794.939941,1720.52002,1407.219971,13683.29981,4471.03,8478.799805,1432.349976,2272.476074,4388.98,4506.399902,28710.86914,54235,3312.879883,2036.180054,1145.109985,8108.709961
05-10-2007,546.599976,6716.700195,6677.5,6577.299805,3877.820068,5807.439941,7842.790039,1687.910034,1428.22998,13795.7002,4300.56,8270.900391,1415.939941,2294.25708,4381.71,4457.779785,27883.00977,57463,3325.889893,2007.27002,1145.109985,8286.30957
08-10-2007,545.789978,6697.700195,6652.100098,6660.899902,3833.560059,5774.359863,7828.959961,1704.359985,1469.02002,13651.2002,4407.73,8339,1415.939941,2337.923096,4409.65,4416.419922,28124.65039,58594,3418.580078,2045.140015,1149.099976,8307.669922
09-10-2007,550.719971,6659.200195,6644.799805,6634.399902,3841.959961,5818.799805,7932.439941,1686.449951,1469.719971,13625.5,4560.77,8125.399902,1407.380005,2341.780029,4421.58,4373.569824,29276.39063,59530,3372.639893,2084.550049,1147.619995,8462.080078
10-10-2007,554.570007,6567.100098,6716.399902,6624.299805,3882.469971,5767.240234,7949.169922,1709.130005,1481.140015,13704.29981,4628.11,8227.099609,1417.52002,2349.269043,4420.39,4404.399902,29399.91992,60289,3369.719971,2054.790039,1143.300049,8412.759766
11-10-2007,558.01001,6640.200195,6808.200195,6700.600098,3931.290039,5740.47998,8009.669922,1709.130005,1472.420044,13756.7002,4651.23,8371.799805,1423.150024,2335.888916,4455.31,4336.439941,29770.51953,59490,3478.219971,2039.51001,1150.780029,8262.870117
12-10-2007,559.140015,6585.200195,6772.5,6792.100098,3835.800049,5661.27002,7977.939941,1720.890015,1462.790039,13843.2002,4663.16,8361.200195,1436.099976,2289.095947,4435.87,4393.689941,29968.5293,61080,3521.27002,2011.069946,1150.780029,8470.110352
